trip_id,origin_airport,destination,destination_airport,seats,return_flight_booked,departure_time,return_time,checked_bags,trip_airline,destination_airport_lat,destination_airport_lon,base_fare_usd,user_id,trip_cancelled,flight_spend_before_discount_usd,fare_per_seat_usd
334787-a314717ca1fd448fa8cd8e6e36a87e97,MSP,columbus,CMH,1,True,2023-03-31 08:00:00,2023-04-05 08:00:00,1,Air Canada,39.998,-82.892,174.45,334787,False,174.45,174.45
338086-3f66f30804764be885dc38d4d1f6aaa8,IAD,dallas,DAL,1,True,2023-01-25 07:00:00,2023-01-26 07:00:00,1,Southwest Airlines,32.847,-96.852,336.86,338086,False,336.86,336.86
338086-aacabd860b6f44f7a31cf5361e71e04c,IAD,san diego,SAN,1,True,2023-05-12 13:00:00,2023-05-16 13:00:00,0,AirTran Airways,32.699,-117.215,644.83,338086,False,644.83,644.83
343928-47c4e1b1a5a94877858e42079e49c43f,BIF,winnipeg,YWG,1,True,2023-02-21 09:00:00,2023-02-25 09:00:00,0,WestJet,50.056,-97.032,441.22,343928,False,441.22,441.22
343928-55c912a770414590aa62329c2f9bc797,BIF,ho chi minh city,SGN,2,True,2024-06-20 07:00:00,2024-07-02 07:00:00,1,Jetstar Pacific,10.82,106.662,5109.4,343928,False,5109.4,2554.7
347778-1bc6f3542683460480d91602d0a05a22,LSV,san diego,NZY,1,True,2023-06-26 11:00:00,2023-06-29 11:00:00,1,Ryanair,32.699,-117.215,77.49,347778,False,77.49,77.49
347778-47b776c9e963450ba827728d94daa887,LSV,detroit,YIP,1,True,2023-03-24 14:00:00,2023-03-28 14:00:00,0,Ryanair,42.409,-83.01,473.83,347778,False,473.83,473.83
347778-b701316c1edc4c05a185575aee90b6df,LSV,houston,HOU,1,True,2023-05-29 08:00:00,2023-05-30 08:00:00,2,Southwest Airlines,29.607,-95.159,362.34,347778,False,362.34,362.34
347778-b9e5beb2ddd8432b8610c5776138a50c,LSV,new york,JFK,1,True,2023-06-09 10:00:00,2023-06-12 10:00:00,1,Delta Air Lines,40.64,-73.779,585.83,347778,False,585.83,585.83
347778-cb5e492a205c41e889ecc74803b98b9c,LSV,new york,JFK,4,True,2023-02-24 11:00:00,2023-02-28 11:00:00,1,JetBlue Airways,40.64,-73.779,2734.2,347778,False,2734.2,683.55
348817-83c86d10ab384052bb5bf310849dd404,YYC,san jose,SJI,1,True,2023-02-15 09:00:00,2023-02-18 09:00:00,1,Cebu Pacific,37.362,-121.929,299.81,348817,False,299.81,299.81
348817-dca8b90b3fb9461c9947acd92f0f8dca,YYC,new york,LGA,1,True,2023-01-26 09:00:00,2023-01-30 09:00:00,0,Allegiant Air,40.64,-73.779,550.59,348817,False,550.59,550.59
348817-e61bf31bf85646bb8b4ac3e3d4d01530,YYC,montreal,YHU,1,True,2023-05-26 07:00:00,2023-05-29 07:00:00,1,United Airlines,45.517,-73.417,524.22,348817,False,524.22,524.22
349132-c07343f282594084a74ef2dc48463c44,CVG,montreal,YMX,1,True,2023-03-28 11:00:00,2023-04-02 11:00:00,0,Delta Air Lines,45.517,-73.417,226.36,349132,False,226.36,226.36
349132-e1efc771d650473cafce78596f667408,CVG,new york,LGA,3,True,2023-01-13 09:00:00,2023-01-17 09:00:00,1,United Airlines,40.64,-73.779,494.7,349132,False,494.7,164.9
353271-a9c8df26c411436c922e9e6c60ac468a,MKE,new york,JFK,2,True,2023-03-22 07:00:00,2023-03-23 07:00:00,0,KLM Royal Dutch Airlines,40.64,-73.779,408.4,353271,False,408.4,204.2
353694-9c54be5cd31949b5856e3108172de3d2,LGA,memphis,MEM,2,False,2023-07-11 08:00:00,,1,United Airlines,35.042,-89.977,252.15,353694,False,252.15,126.075
353694-ce184e9f148a4ae7ab516e4205ffe6a0,LGA,chicago,MDW,1,True,2023-02-15 13:00:00,2023-02-21 13:00:00,0,Southwest Airlines,41.786,-87.752,209.22,353694,False,209.22,209.22
354050-42e1b16b389d4333a95edc9c9f14b8ea,DET,memphis,MEM,1,True,2023-03-04 08:00:00,2023-03-09 08:00:00,0,Delta Air Lines,35.042,-89.977,177.77,354050,False,177.77,177.77
354050-717e9641bf1b4e5788bea8dc79bcf5ca,DET,jacksonville,NIP,1,True,2023-05-19 15:00:00,2023-05-22 15:00:00,0,American Airlines,30.494,-81.688,234.8,354050,False,234.8,234.8
354050-7c81b9f6200d4c8494c55e3c7fe4b15e,DET,austin,AUS,2,True,2023-02-15 07:00:00,2023-02-19 07:00:00,0,AirTran Airways,30.194,-97.67,671.1,354050,False,671.1,335.55
354050-90fc029521134583943a6f4195473d56,DET,san jose,SJI,1,False,2023-07-13 09:00:00,,0,Cebu Pacific,37.362,-121.929,292.13,354050,False,292.13,292.13
354050-e6c9a354f6b94221b9dc7b46435ad0ff,DET,fresno,FAT,1,True,2023-04-04 09:00:00,2023-04-06 09:00:00,1,United Airlines,36.776,-119.718,582.08,354050,False,582.08,582.08
354260-2d00e7bd39894936b6894b98a60eb682,PVD,houston,IAH,1,True,2023-01-31 07:00:00,2023-02-03 07:00:00,1,JetBlue Airways,29.607,-95.159,440.85,354260,False,440.85,440.85
354260-3a3cda78dc9e4a5896b47a23535ddfce,PVD,fresno,FAT,1,True,2023-02-24 07:00:00,2023-02-26 07:00:00,1,United Airlines,36.776,-119.718,724.16,354260,False,724.16,724.16
354311-222c4fe944f8486a8e303c5519dca9fd,DMA,detroit,YIP,1,True,2023-02-13 07:00:00,2023-02-14 07:00:00,0,American Airlines,42.409,-83.01,479.74,354311,False,479.74,479.74
354311-bb69dc1af2e545fda9809848e0e2d793,DMA,new york,JFK,1,True,2023-03-18 09:00:00,2023-03-22 09:00:00,1,American Airlines,40.64,-73.779,593.15,354311,False,593.15,593.15
354950-6d0418f056e94dcc9d90a2b9262f03aa,AMA,ottawa,YOW,1,True,2023-02-02 10:00:00,2023-02-09 10:00:00,1,Air Canada,45.323,-75.669,460.54,354950,False,460.54,460.54
356046-779710388c4b40a1ac0ff363816c0b59,YOW,phoenix,LUF,1,True,2023-02-05 08:00:00,2023-02-07 08:00:00,0,Delta Air Lines,33.535,-112.383,625.51,356046,False,625.51,625.51
356046-c53c84907cac459fbcfb585d3da2dc0d,YOW,hamilton,YHM,2,True,2023-03-11 07:00:00,2023-03-15 07:00:00,0,WestJet,43.173,-79.935,158.3,356046,False,158.3,79.15
357737-39c46ac167e141479ccfa05cd81f0fef,SAN,new york,LGA,1,True,2023-04-24 07:00:00,2023-04-28 07:00:00,0,AirTran Airways,40.64,-73.779,677.09,357737,False,677.09,677.09
357737-996df5d1f37a4315be6c01d6768d3a7f,SAN,san jose,SJI,1,True,2023-01-18 08:00:00,2023-01-23 08:00:00,1,Cebu Pacific,37.362,-121.929,108.6,357737,True,108.6,108.6
357737-bb15e538a4684dea95866fe7473dce8d,SAN,new york,JFK,1,True,2023-02-23 13:00:00,2023-02-27 13:00:00,0,Caribbean Airlines,40.64,-73.779,677.24,357737,False,677.24,677.24
357737-bb3b99ba31f64d1abf1f3003a8f9238b,SAN,columbus,CMH,1,True,2023-03-12 14:00:00,2023-03-15 14:00:00,0,Delta Air Lines,39.998,-82.892,605.37,357737,False,605.37,605.37
359072-88e181d6c0564d3e9017f4d56b5a47d2,YUL,quebec,YQB,1,True,2023-03-25 08:00:00,2023-03-28 08:00:00,1,Air Transat,46.788,-71.398,39.54,359072,False,39.54,39.54
359072-9cfee1f326404c8ebd1c3bcc0e18e0d6,YUL,memphis,MEM,1,True,2023-01-31 07:00:00,2023-02-04 07:00:00,0,United Airlines,35.042,-89.977,328.66,359072,True,328.66,328.66
359072-dd678812fa9f4ba788144a60288a70e2,YUL,new york,JFK,1,True,2023-05-07 13:00:00,2023-05-10 13:00:00,0,Air France,40.64,-73.779,93.61,359072,False,93.61,93.61
359080-219ae08c18ac4c0f87da816a421f5a80,JFK,calgary,YYC,1,True,2023-01-13 07:00:00,2023-01-17 07:00:00,1,JetBlue Airways,51.114,-114.02,656.47,359080,False,656.47,656.47
359080-22a6cde55622461488e2411cb9aa6ca8,JFK,toronto,YTZ,1,True,2023-05-01 11:00:00,2023-05-03 11:00:00,1,Air Canada,43.862,-79.37,107.6,359080,False,107.6,107.6
359080-bea05fdadd2b41af9aa5183e935e542e,JFK,las vegas,LAS,1,True,2023-02-18 08:00:00,2023-02-20 08:00:00,1,Southwest Airlines,36.08,-115.152,618.14,359080,False,618.14,618.14
359080-f286d3cba7554ccfa3cc0c9a807c0553,JFK,dubai,DXB,2,True,2024-04-08 22:00:00,2024-04-25 22:00:00,1,Emirates,25.255,55.364,3771.35,359080,False,3771.35,1885.675
359653-02da25f36a824d9a82b50d94a173b16f,YYJ,fort worth,FTW,1,True,2023-02-14 16:00:00,2023-02-17 16:00:00,1,American Airlines,32.82,-97.362,465.41,359653,False,465.41,465.41
359653-d91a8b702d8041979ed87dc54391f057,YYJ,los angeles,LSQ,1,True,2023-01-17 12:00:00,2023-01-20 12:00:00,1,Delta Air Lines,33.942,-118.408,318.92,359653,False,318.92,318.92
361459-6a8e95de8ce848f395df58d297aef01a,EFD,new york,JFK,1,True,2023-01-22 15:00:00,2023-01-25 15:00:00,1,Qatar Airways,40.64,-73.779,393.91,361459,False,393.91,393.91
361759-87dce8a7b0e84fc09204613bb5053d4e,YWG,charlotte,CLT,1,True,2023-03-06 07:00:00,2023-03-08 07:00:00,1,American Airlines,35.214,-80.943,365.57,361759,False,365.57,365.57
361759-d3fcb136635d49248b28c2cdbbb8ec1c,YWG,los angeles,LSQ,1,True,2023-02-21 12:00:00,2023-02-23 12:00:00,0,United Airlines,33.942,-118.408,486.71,361759,False,486.71,486.71
361759-f10bf23083a24be68fcd9c9cdb996851,YWG,philadelphia,PHL,1,True,2023-04-30 07:00:00,2023-05-03 07:00:00,0,Allegiant Air,39.872,-75.241,353.48,361759,False,353.48,353.48
361759-f3b8292104be4789998e9bae6643aa58,YWG,san francisco,SFO,1,True,2023-01-16 07:00:00,2023-01-19 07:00:00,1,American Airlines,37.619,-122.375,454.83,361759,False,454.83,454.83
363535-5a9d4d8bdd0c41d19fe86827d771b70a,CLT,montreal,YUL,2,True,2023-06-22 08:00:00,2023-06-23 08:00:00,1,Air Transat,45.517,-73.417,484.84,363535,False,484.84,242.42
363535-ae2567b185da4e3994607ce71f98a96b,CLT,phoenix,PHX,1,False,2023-01-13 15:00:00,,0,Alaska Airlines,33.535,-112.383,251.87,363535,False,251.87,251.87
363535-ce36de338f0d47089249e24a963567d3,CLT,dallas,DAL,1,True,2023-03-28 07:00:00,2023-04-01 07:00:00,1,Southwest Airlines,32.847,-96.852,295.72,363535,True,295.72,295.72
365825-0c1c5ac1db13400c9ade1dae5986142b,LAX,las vegas,LAS,1,True,2023-06-19 15:00:00,2023-07-01 15:00:00,1,AirTran Airways,36.08,-115.152,64.63,365825,False,64.63,64.63
371201-87f5d22da70c4a7ba18e83d7c4bf4ed1,JFK,indianapolis,IND,1,True,2023-04-28 13:00:00,2023-05-07 13:00:00,3,AeroMéxico,39.717,-86.294,199.47,371201,False,199.47,199.47
372970-10c42843088b49a6bbb6868fbec5abb0,CLT,portland,PWM,1,True,2023-03-12 07:00:00,2023-03-13 07:00:00,1,Allegiant Air,45.589,-122.597,579.1,372970,False,579.1,579.1
372970-9591bba95d22434c95e41d1416bb3e64,CLT,vancouver,YVR,1,True,2023-05-29 14:00:00,2023-06-01 14:00:00,0,Air Canada,49.195,-123.182,714.2,372970,False,714.2,714.2
373489-6dffc799005146528b75488c2529afbe,ICT,osaka,ITM,4,True,2024-02-09 09:00:00,2024-02-22 09:00:00,3,Japan Airlines,34.785,135.438,7451.31,373489,False,7451.31,1862.8275
374331-23ab3eb3abfe4004a118c586e78c1839,MKE,dallas,DAL,1,True,2023-03-08 12:00:00,2023-03-09 12:00:00,1,Southwest Airlines,32.847,-96.852,236.26,374331,True,236.26,236.26
374340-24d5ed2940b7472cb54e0d4a8a9249a8,LGA,dalian,DLC,2,True,2024-05-29 12:00:00,2024-06-07 12:00:00,1,China Eastern Airlines,38.966,121.538,3966.19,374340,False,3966.19,1983.095
375729-69ec2ce04ca54c86a4755f25ca1656b6,ATL,los angeles,LAX,1,True,2023-05-02 07:00:00,2023-05-05 07:00:00,0,Southwest Airlines,33.942,-118.408,560.37,375729,False,560.37,560.37
375729-7a76026322514479a72edb90831d10b1,ATL,new york,JFK,1,True,2023-03-28 10:00:00,2023-04-02 10:00:00,0,JetBlue Airways,40.64,-73.779,238.04,375729,False,238.04,238.04
375729-ab865c92f38b4dae8747f8d25acc35e2,ATL,toronto,YKZ,1,True,2023-07-19 13:00:00,2023-07-22 13:00:00,1,Delta Air Lines,43.862,-79.37,233.75,375729,False,233.75,233.75
375751-307d2dcaa98640bf924263d83f0309e2,CLE,philadelphia,PNE,1,True,2023-03-07 13:00:00,2023-03-12 13:00:00,0,Ryanair,39.872,-75.241,92.53,375751,False,92.53,92.53
375751-72ee913113264bb7a77d552d4c67fbaa,CLE,austin,AUS,1,True,2023-04-27 07:00:00,2023-04-28 07:00:00,0,Delta Air Lines,30.194,-97.67,306.21,375751,False,306.21,306.21
375751-c62851d74be74bd7a404b1fa957a3082,CLE,dallas,DAL,1,True,2023-01-13 07:00:00,2023-01-17 07:00:00,1,Air France,32.847,-96.852,308.82,375751,False,308.82,308.82
376159-1ecdbc8e21464e17b31f4d7107b1b25e,LGB,houston,IAH,1,True,2023-04-06 07:00:00,2023-04-09 07:00:00,1,Delta Air Lines,29.607,-95.159,367.24,376159,False,367.24,367.24
377069-ba230fa18c654d9faae84993b5eec0a3,LGA,el paso,ELP,2,True,2023-11-04 19:00:00,2023-11-11 19:00:00,1,Allegiant Air,31.849,-106.38,926.67,377069,True,926.67,463.335
377411-3d31def4fa69497b9a02bfe641e5f235,YMX,new york,LGA,1,True,2023-02-10 07:00:00,2023-02-13 07:00:00,0,Delta Air Lines,40.64,-73.779,93.07,377411,False,93.07,93.07
377411-e21eca1c36414b53a6148a097c993ead,YMX,houston,EFD,2,True,2023-03-24 09:00:00,2023-03-28 09:00:00,0,Ryanair,29.607,-95.159,915.54,377411,False,915.54,457.77
378565-1e6f14d6089842ce8cf341b33d305a8e,BNA,san diego,SAN,1,True,2023-07-03 11:00:00,2023-07-05 11:00:00,1,JetBlue Airways,32.699,-117.215,492.74,378565,False,492.74,492.74
378565-6bc202e1a16a4eb0a0bf7bebffec8092,BNA,san antonio,SAT,1,True,2023-01-13 07:00:00,2023-01-20 07:00:00,0,Southwest Airlines,29.529,-98.279,216.89,378565,False,216.89,216.89
379543-0ecf70b7aa374115ae609ebc9944c2cf,SJC,jacksonville,LRF,1,True,2023-03-31 15:00:00,2023-04-06 15:00:00,0,Delta Air Lines,30.494,-81.688,608.31,379543,False,608.31,608.31
379543-1b0fde63841340039a91e4fdc19287ad,SJC,san diego,NZY,1,True,2023-01-22 07:00:00,2023-01-24 07:00:00,1,Delta Air Lines,32.699,-117.215,114.94,379543,False,114.94,114.94
379543-b315779662844efe818061b8aa3ebcee,SJC,austin,AUS,1,True,2023-06-14 13:00:00,2023-06-18 13:00:00,0,American Airlines,30.194,-97.67,431.87,379543,False,431.87,431.87
380434-328163d3fe334ed2b0a75ce08e2502b5,TIK,tucson,DMA,1,True,2023-02-09 08:00:00,2023-02-14 08:00:00,0,United Airlines,32.166,-110.883,237.29,380434,False,237.29,237.29
380434-5da1227e370243c391624c0ea5ecaa60,TIK,toronto,YYZ,1,True,2023-06-03 07:00:00,2023-06-05 07:00:00,0,Swiss International Air Lines,43.862,-79.37,357.32,380434,False,357.32,357.32
380434-85e0e6c36ba844a0989cd23d1102ed05,TIK,seattle,BFI,1,True,2023-06-23 16:00:00,2023-06-28 16:00:00,1,Kenmore Air,47.53,-122.302,476.15,380434,False,476.15,476.15
380436-26c6220d59824b7986397bd9859ee3a1,LGA,toronto,YZD,1,True,2023-01-28 13:00:00,2023-02-03 13:00:00,1,Delta Air Lines,43.862,-79.37,113.25,380436,False,113.25,113.25
380757-9f5d3e5fc165460a8041736ae91b928f,LAX,san diego,SAN,1,True,2023-03-16 07:00:00,2023-03-18 07:00:00,0,Southwest Airlines,32.699,-117.215,30.82,380757,False,30.82,30.82
380757-e9d5142046ab4a9c9291b39c18111929,LAX,phoenix,LUF,1,True,2023-02-14 08:00:00,2023-02-27 08:00:00,0,Delta Air Lines,33.535,-112.383,99.94,380757,False,99.94,99.94
380757-ee559df608bd4af7af6f36fe94728595,LAX,montreal,YHU,1,False,2023-07-11 11:00:00,,1,United Airlines,45.517,-73.417,364.86,380757,False,364.86,364.86
380874-1f29a1cd5b964153ab337c08a4c5a151,LOU,san francisco,SFO,1,True,2023-01-10 07:00:00,2023-01-12 07:00:00,1,United Airlines,37.619,-122.375,662.69,380874,False,662.69,662.69
380874-397f1bfb7e2742ef93dee4919e77d12f,LOU,nashville,BNA,1,True,2023-05-20 10:00:00,2023-05-24 10:00:00,1,AirTran Airways,36.124,-86.678,42.48,380874,False,42.48,42.48
380874-ae8f222a6f8a4f59bd863973e01835fd,LOU,toronto,YKZ,1,True,2023-04-26 10:00:00,2023-04-28 10:00:00,0,Delta Air Lines,43.862,-79.37,135.08,380874,False,135.08,135.08
380949-1aa5da430295436ab4b49a94e9cedc2b,SAT,los angeles,LAX,1,True,2023-06-22 15:00:00,2023-06-25 15:00:00,0,United Airlines,33.942,-118.408,347.39,380949,True,347.39,347.39
380949-2e445059dc5b461aafe3cdc6fed88790,SAT,ottawa,YOW,1,True,2023-03-21 07:00:00,2023-03-25 07:00:00,0,Abu Dhabi Amiri Flight,45.323,-75.669,509.46,380949,False,509.46,509.46
380949-95f80b227b464689b43909873ff45b1d,SAT,dallas,DAL,1,True,2023-07-21 07:00:00,2023-07-26 07:00:00,0,Southwest Airlines,32.847,-96.852,67.15,380949,False,67.15,67.15
380949-a1e144682ce54408819a4ef1890b9027,SAT,los angeles,LAX,1,True,2023-04-14 11:00:00,2023-04-15 11:00:00,1,Alitalia,33.942,-118.408,365.1,380949,False,365.1,365.1
380949-cb0f98379cce43849ed5ee533b8da200,SAT,seattle,BFI,1,True,2023-01-18 09:00:00,2023-01-20 09:00:00,0,Kenmore Air,47.53,-122.302,575.38,380949,False,575.38,575.38
381259-539827874dd244c481d54b56fcbf323d,SAN,washington,DCA,1,True,2023-01-16 07:00:00,2023-01-18 07:00:00,1,American Airlines,38.852,-77.037,719.48,381259,False,719.48,719.48
381465-0c033c8135aa4f63a99353a6226030c5,SAT,chicago,MDW,1,True,2023-07-05 07:00:00,2023-07-08 07:00:00,0,AirTran Airways,41.786,-87.752,324.87,381465,False,324.87,324.87
381465-cc7ce7f47ba24dc6b8b0cba7e215d389,SAT,houston,IAH,1,False,2023-02-27 07:00:00,,0,United Airlines,29.607,-95.159,27.04,381465,True,27.04,27.04
382181-9d7f41e0607f492f8801bcdc09bf9bc3,YHZ,edmonton,YXD,1,True,2023-01-13 07:00:00,2023-01-15 07:00:00,0,American Airlines,53.667,-113.467,677.1,382181,False,677.1,677.1
382181-a3ab65f7710f4acf8d586e3f5f88180c,YHZ,toronto,YYZ,1,True,2023-01-29 14:00:00,2023-02-02 14:00:00,1,Air Canada,43.862,-79.37,224.72,382181,False,224.72,224.72
382181-a3ed99bfadd9471d924977a48252f8ef,YHZ,ottawa,YOW,1,True,2023-06-09 13:00:00,2023-06-15 13:00:00,1,American Airlines,45.323,-75.669,171.22,382181,False,171.22,171.22
382384-d5414bdf6f0a419e9baa1b58269ae7f2,PIE,houston,EFD,1,True,2023-01-25 07:00:00,2023-01-27 07:00:00,1,United Airlines,29.607,-95.159,228.63,382384,False,228.63,228.63
385689-4e21e80041ac4815a6d376263e9e6bb4,BNA,boston,BOS,2,True,2023-03-11 07:00:00,2023-03-14 07:00:00,0,Cape Air,42.364,-71.005,554.67,385689,False,554.67,277.335
385689-93ed5b79c798469cb73e9c47821c6a2c,BNA,san jose,SJI,1,True,2023-01-27 07:00:00,2023-01-29 07:00:00,1,Cebu Pacific,37.362,-121.929,546.73,385689,False,546.73,546.73
385689-c27687580bcd428cb03f617f06163058,BNA,toronto,YTZ,1,True,2023-04-01 07:00:00,2023-04-09 07:00:00,0,Porter Airlines,43.862,-79.37,192.91,385689,False,192.91,192.91
386914-bd1192f206c9457aaa87b140bde7ac9c,YHM,chicago,MDW,1,True,2023-02-11 08:00:00,2023-02-14 08:00:00,1,Southwest Airlines,41.786,-87.752,134.71,386914,False,134.71,134.71
386914-ccd08cbff212418fa6e7c0950b248cd4,YHM,delhi,DEL,5,True,2023-12-12 18:00:00,2023-12-26 18:00:00,4,Air India Limited,28.566,77.103,11100.19,386914,True,11100.19,2220.038
387783-65870a69863c442e98a6d964e379c5b0,OAK,dallas,DAL,1,True,2023-01-30 07:00:00,2023-02-01 07:00:00,0,AirTran Airways,32.847,-96.852,431.26,387783,False,431.26,431.26
388328-74f1ee73ea4a42d5934a1a119b644a70,YYZ,portland,PDX,1,True,2023-05-29 11:00:00,2023-05-31 11:00:00,0,Allegiant Air,45.589,-122.597,560.46,388328,False,560.46,560.46
388328-f65e6b41ff9646c29afb4ab095daa9b9,YYZ,new york,JFK,1,True,2023-04-03 08:00:00,2023-04-05 08:00:00,2,JetBlue Airways,40.64,-73.779,97.72,388328,False,97.72,97.72
388328-fcd6dedf670d4802a0aac67c7a5dd537,YYZ,fresno,FAT,1,True,2023-05-04 07:00:00,2023-05-08 07:00:00,1,AeroMéxico,36.776,-119.718,582.52,388328,False,582.52,582.52
388767-a4fdbc05eae84354a598df31d1063bda,TLH,el paso,ELP,1,True,2023-01-29 07:00:00,2023-02-09 07:00:00,1,Southwest Airlines,31.849,-106.38,372.34,388767,False,372.34,372.34
388947-78df5a1b1f3e4a5986f830b947449d86,LGA,san antonio,SKF,1,True,2023-02-19 07:00:00,2023-02-22 07:00:00,1,Delta Air Lines,29.529,-98.279,488.66,388947,False,488.66,488.66
388947-d4438b9271784841ba137e2d90a99fd9,LGA,portland,PDX,1,True,2023-01-30 07:00:00,2023-01-30 07:00:00,1,Alitalia,45.589,-122.597,719.01,388947,False,719.01,719.01
388947-e8cb7ccf4ee544599a8fb8906c55785d,LGA,toronto,YKZ,1,True,2023-03-04 09:00:00,2023-03-07 09:00:00,0,American Airlines,43.862,-79.37,96.42,388947,False,96.42,96.42
389434-41ffed96979042ff8f6250cd3554af73,LGA,phoenix,LUF,1,True,2023-02-12 11:00:00,2023-02-15 11:00:00,0,American Airlines,33.535,-112.383,703.25,389434,False,703.25,703.25
389434-83585bb4f75e49c295693e457233892a,LGA,austin,AUS,1,True,2023-03-18 07:00:00,2023-03-22 07:00:00,0,Allegiant Air,30.194,-97.67,410.7,389434,False,410.7,410.7
389434-9d75da1e6e20417a8c791069b3f348a2,LGA,san antonio,SAT,1,True,2023-01-12 13:00:00,2023-01-15 13:00:00,1,American Airlines,29.529,-98.279,458.48,389434,True,458.48,458.48
389434-a87a8c54b49a421b9ea504b68af76edc,LGA,phoenix,LUF,1,True,2023-02-04 12:00:00,2023-02-07 12:00:00,0,American Airlines,33.535,-112.383,631.95,389434,False,631.95,631.95
389434-cf10e38f0d464b81ace3f3be9f689833,LGA,hamilton,YHM,1,True,2023-04-06 07:00:00,2023-04-07 07:00:00,1,WestJet,43.173,-79.935,105.77,389434,False,105.77,105.77
389662-18201b62038f409eb7705037f7fc2517,FAT,dallas,DAL,1,True,2023-01-31 16:00:00,2023-02-03 16:00:00,1,Southwest Airlines,32.847,-96.852,369.01,389662,False,369.01,369.01
389662-cc2f628d3d3a49d48c1606f8b86706ae,FAT,calgary,YYC,1,True,2023-04-07 07:00:00,2023-04-11 07:00:00,1,American Airlines,51.114,-114.02,291.17,389662,False,291.17,291.17
389759-544226b624f24420a494d1622e24ba35,ANC,jacksonville,JAX,1,True,2023-03-14 07:00:00,2023-03-16 07:00:00,1,Allegiant Air,30.494,-81.688,870.59,389759,False,870.59,870.59
389759-66514c90e2ec4ac794979d8cda408fef,ANC,washington,IAD,1,True,2023-03-05 09:00:00,2023-03-07 09:00:00,0,United Airlines,38.852,-77.037,983.25,389759,False,983.25,983.25
389759-7d5cc6084ec54556b6ca66cd7d511a63,ANC,calgary,YYC,3,True,2023-06-06 07:00:00,2023-06-11 07:00:00,0,Iberia Airlines,51.114,-114.02,1321.85,389759,False,1321.85,440.6166666666666
390811-055ed19d6ccc46c5b128c71963fd5ae3,LAX,portland,PWM,1,True,2023-07-27 07:00:00,2023-07-28 07:00:00,1,JetBlue Airways,45.589,-122.597,247.84,390811,False,247.84,247.84
390811-1030d472f2b24e72811e5eb4b1c69e95,LAX,louisville,LOU,1,True,2023-07-09 09:00:00,2023-07-14 09:00:00,0,United Airlines,38.228,-85.664,514.85,390811,False,514.85,514.85
390811-c8c096d2da15445ba862cd1a97e3cfcb,LAX,calgary,YYC,1,True,2023-03-05 07:00:00,2023-03-12 07:00:00,1,WestJet,51.114,-114.02,336.33,390811,False,336.33,336.33
392453-bbdd94fa1a35458ba3dab488ec636605,ELP,vancouver,YVR,1,True,2023-07-17 07:00:00,2023-07-29 07:00:00,1,Air Canada,49.195,-123.182,393.98,392453,False,393.98,393.98
395981-547a3a64d03a4e6ba71d6ebf2f4de40f,YVR,detroit,YIP,1,True,2023-03-11 15:00:00,2023-03-14 15:00:00,1,United Airlines,42.409,-83.01,517.37,395981,False,517.37,517.37
395981-72ec3a80b11e44249ebf58f30bd05eea,YVR,denver,DEN,1,True,2023-06-16 10:00:00,2023-06-18 10:00:00,1,Air Canada,39.858,-104.667,312.44,395981,False,312.44,312.44
395981-a1e40c3dba984fa9b1ed308322171a2b,YVR,hamilton,HLZ,2,True,2023-04-13 07:00:00,2023-04-15 07:00:00,1,Air New Zealand,43.173,-79.935,1185.11,395981,False,1185.11,592.555
396552-04d312a8ebb846eab837d53e665eb3e5,YXU,philadelphia,PNE,1,False,2023-03-07 16:00:00,,0,American Airlines,39.872,-75.241,58.99,396552,False,58.99,58.99
396552-6ce0e1e73b864b1781511667cb947e3d,YXU,baltimore,BWI,1,True,2023-02-20 07:00:00,2023-02-22 07:00:00,0,AirTran Airways,39.175,-76.668,102.69,396552,False,102.69,102.69
396552-77682720da3145a9bfc8adb005fc884e,YXU,los angeles,LSQ,1,False,2023-02-01 07:00:00,,1,United Airlines,33.942,-118.408,329.42,396552,False,329.42,329.42
396552-b18cf68cdc4e4be28cd08bd786ec4c63,YXU,houston,HOU,1,True,2023-04-26 09:00:00,2023-04-28 09:00:00,1,AirTran Airways,29.607,-95.159,333.75,396552,False,333.75,333.75
399137-4ee4ed4405c941caaf75a8c86cc91187,DAL,philadelphia,PHL,1,True,2023-03-02 07:00:00,2023-03-07 07:00:00,1,American Airlines,39.872,-75.241,431.31,399137,False,431.31,431.31
