"trip_id","hotel_name","nights","rooms","check_in_time","check_out_time","hotel_per_room_usd"
"374341-b15fca1c55764bc2be15d232fa59ff0c","Best Western - houston","6","1","2023-02-06 11:00:00","2023-02-12 11:00:00","140"
"375729-69ec2ce04ca54c86a4755f25ca1656b6","Fairmont - los angeles","2","1","2023-05-02 12:54:26.19","2023-05-05 11:00:00","711"
"375729-7a76026322514479a72edb90831d10b1","Banyan Tree  - new york","3","1","2023-03-28 13:31:38.01","2023-04-01 11:00:00","71"
"375729-ab865c92f38b4dae8747f8d25acc35e2","Starwood  - toronto","1","1","2023-07-19 16:31:19.47","2023-07-21 11:00:00","32"
"375751-307d2dcaa98640bf924263d83f0309e2","Accor - philadelphia","3","1","2023-03-07 15:43:44.175","2023-03-11 11:00:00","87"
"375751-c62851d74be74bd7a404b1fa957a3082","Radisson  - dallas","3","1","2023-01-13 11:02:23.685","2023-01-16 11:00:00","246"
"376159-1ecdbc8e21464e17b31f4d7107b1b25e","Banyan Tree  - houston","2","1","2023-04-06 11:46:28.65","2023-04-08 11:00:00","156"
"376159-23f91071ce194b0bae8bbbbeb56e281b","Shangri-La - los angeles","4","1","2023-05-22 11:00:00","2023-05-26 11:00:00","99"
"377411-3d31def4fa69497b9a02bfe641e5f235","Marriott  - new york","2","1","2023-02-10 09:42:03.69","2023-02-12 11:00:00","84"
"377411-e21eca1c36414b53a6148a097c993ead","Starwood  - houston","3","2","2023-03-24 14:12:17.865","2023-03-28 11:00:00","143"
"378565-1e6f14d6089842ce8cf341b33d305a8e","InterContinental  - san diego","1","1","2023-07-03 16:31:09.39","2023-07-05 11:00:00","133"
"378565-2b07605f9da449efa9568c7b784af634","Four Seasons - dallas","20","1","2023-02-03 11:00:00","2023-02-23 11:00:00","277"
"378565-350e980d606747b0a1a949e6ec94e635","Extended Stay  - toronto","7","1","2023-04-24 11:00:00","2023-05-01 11:00:00","181"
"378565-6bc202e1a16a4eb0a0bf7bebffec8092","Hyatt - san antonio","6","1","2023-01-13 10:38:02.265","2023-01-19 11:00:00","70"
"378565-9c6ca2bcd7de42adba8cc15f15982c1b","Aman Resorts - montreal","10","2","2023-04-05 11:00:00","2023-04-15 11:00:00","62"
"379543-0ecf70b7aa374115ae609ebc9944c2cf","Radisson  - jacksonville","4","1","2023-03-31 21:42:05.535","2023-04-05 11:00:00","280"
"379543-1b0fde63841340039a91e4fdc19287ad","Choice Hotels - san diego","1","1","2023-01-22 09:50:28.005","2023-01-23 11:00:00","282"
"379543-b315779662844efe818061b8aa3ebcee","Rosewood - austin","1","1","2023-06-14 17:57:51.345","2023-06-16 11:00:00","133"
"380434-328163d3fe334ed2b0a75ce08e2502b5","Aman Resorts - tucson","4","1","2023-02-09 11:37:17.895","2023-02-13 11:00:00","96"
"380434-5da1227e370243c391624c0ea5ecaa60","Extended Stay  - toronto","1","1","2023-06-03 11:15:01.17","2023-06-04 11:00:00","356"
"380434-85e0e6c36ba844a0989cd23d1102ed05","Rosewood - seattle","2","1","2023-06-23 21:04:19.605","2023-06-26 11:00:00","343"
"380436-26c6220d59824b7986397bd9859ee3a1","Conrad  - toronto","4","1","2023-01-28 15:42:32.58","2023-02-02 11:00:00","165"
"380757-9f5d3e5fc165460a8041736ae91b928f","Hyatt - san diego","1","1","2023-03-16 09:13:17.265","2023-03-17 11:00:00","182"
"380757-e9d5142046ab4a9c9291b39c18111929","Marriott  - phoenix","12","1","2023-02-14 10:41:54.915","2023-02-26 11:00:00","74"
"380757-ee559df608bd4af7af6f36fe94728595","Wyndham - montreal","1","1","2023-07-11 17:59:51.54","2023-07-13 11:00:00","253"
"380874-1f29a1cd5b964153ab337c08a4c5a151","Extended Stay  - san francisco","1","1","2023-01-10 12:59:57.48","2023-01-12 11:00:00","304"
"380874-397f1bfb7e2742ef93dee4919e77d12f","Banyan Tree  - nashville","3","1","2023-05-20 12:18:47.745","2023-05-24 11:00:00","74"
"380874-ae8f222a6f8a4f59bd863973e01835fd","NH Hotel  - toronto","0","1","2023-04-26 13:01:24.015","2023-04-27 11:00:00","157"
"380949-1aa5da430295436ab4b49a94e9cedc2b","Accor - los angeles","1","1","2023-06-22 19:25:50.745","2023-06-24 11:00:00","236"
"380949-2e445059dc5b461aafe3cdc6fed88790","Best Western - ottawa","3","1","2023-03-21 12:19:03.99","2023-03-25 11:00:00","145"
"380949-95f80b227b464689b43909873ff45b1d","NH Hotel  - dallas","3","1","2023-07-21 09:29:56.535","2023-07-24 11:00:00","343"
"380949-cb0f98379cce43849ed5ee533b8da200","Choice Hotels - seattle","1","1","2023-01-18 14:34:25.635","2023-01-20 11:00:00","190"
"381259-539827874dd244c481d54b56fcbf323d","Radisson  - washington","1","1","2023-01-16 13:34:06.6","2023-01-18 11:00:00","68"
"381465-0c033c8135aa4f63a99353a6226030c5","Banyan Tree  - chicago","1","1","2023-07-05 11:05:07.89","2023-07-06 11:00:00","166"
"381465-53d017130b3e4f688cd218ae14a21217","Conrad  - calgary","5","1","2023-05-30 11:00:00","2023-06-04 11:00:00","237"
"381465-94f83c6bc9d94f7fa1b511858c2ab621","Shangri-La - new york","25","1","2023-03-26 11:00:00","2023-04-20 11:00:00","65"
"381465-cc7ce7f47ba24dc6b8b0cba7e215d389","Shangri-La - houston","3","1","2023-02-27 09:24:01.35","2023-03-02 11:00:00","95"
"382181-9d7f41e0607f492f8801bcdc09bf9bc3","Shangri-La - edmonton","0","1","2023-01-13 13:35:19.41","2023-01-14 11:00:00","248"
"382181-a3ed99bfadd9471d924977a48252f8ef","Fairmont - ottawa","4","1","2023-06-09 16:11:36.375","2023-06-14 11:00:00","168"
"382384-d5414bdf6f0a419e9baa1b58269ae7f2","Extended Stay  - houston","0","1","2023-01-25 10:32:13.515","2023-01-25 11:00:00","156"
"385689-4e21e80041ac4815a6d376263e9e6bb4","Choice Hotels - boston","1","2","2023-03-11 10:53:34.395","2023-03-12 11:00:00","264"
"385689-93ed5b79c798469cb73e9c47821c6a2c","NH Hotel  - san jose","1","1","2023-01-27 12:54:25.74","2023-01-29 11:00:00","87"
"385689-9d9614fb1b0849d0b3c76404c1fcc8fc","Rosewood - ottawa","8","1","2023-07-04 11:00:00","2023-07-12 11:00:00","274"
"385689-c27687580bcd428cb03f617f06163058","Banyan Tree  - toronto","6","1","2023-04-01 10:19:34.815","2023-04-07 11:00:00","123"
"386255-026320329ae34e02b6b283d57fa7a9b6","Choice Hotels - philadelphia","4","2","2023-03-25 11:00:00","2023-03-29 11:00:00","268"
"386914-bd1192f206c9457aaa87b140bde7ac9c","Wyndham - chicago","2","1","2023-02-11 10:49:25.86","2023-02-13 11:00:00","321"
"387282-4ff1f1e72ae84823bc55f784576c4a01","Four Seasons - columbus","4","3","2023-03-29 11:00:00","2023-04-02 11:00:00","330"
"387783-65870a69863c442e98a6d964e379c5b0","Starwood  - dallas","0","1","2023-01-30 11:56:49.83","2023-01-30 11:00:00","149"
"387783-e32c9e61c04748b9afa920360d1fe806","Starwood  - chicago","13","1","2023-02-17 11:00:00","2023-03-02 11:00:00","165"
"387783-f90a61f58b3f4d28861dff56c8c0a14f","Hyatt - fresno","1","2","2023-01-19 11:00:00","2023-01-20 11:00:00","252"
"388328-74f1ee73ea4a42d5934a1a119b644a70","Aman Resorts - portland","1","1","2023-05-29 17:12:25.335","2023-05-31 11:00:00","71"
"388328-b644db0d16b54add873b8d896faee648","Best Western - san diego","8","1","2023-02-12 11:00:00","2023-02-20 11:00:00","293"
"388328-f65e6b41ff9646c29afb4ab095daa9b9","Aman Resorts - new york","1","1","2023-04-03 10:44:08.655","2023-04-04 11:00:00","161"
"388328-f81a53f3c3d34ef4b3be1c9827f62e07","Wyndham - louisville","10","1","2023-01-29 11:00:00","2023-02-08 11:00:00","186"
"388328-fcd6dedf670d4802a0aac67c7a5dd537","Fairmont - fresno","3","1","2023-05-04 13:19:00.03","2023-05-08 11:00:00","117"
"388767-a4fdbc05eae84354a598df31d1063bda","Fairmont - el paso","10","1","2023-01-29 11:37:28.47","2023-02-08 11:00:00","189"
"388947-78df5a1b1f3e4a5986f830b947449d86","Starwood  - san antonio","2","1","2023-02-19 12:10:05.205","2023-02-22 11:00:00","279"
"388947-e8cb7ccf4ee544599a8fb8906c55785d","Marriott  - toronto","2","1","2023-03-04 11:42:32.58","2023-03-06 11:00:00","63"
"389434-41ffed96979042ff8f6250cd3554af73","Banyan Tree  - phoenix","2","1","2023-02-12 17:20:46.995","2023-02-15 11:00:00","343"
"389434-83585bb4f75e49c295693e457233892a","Accor - austin","3","1","2023-03-18 12:03:16.425","2023-03-22 11:00:00","144"
"389434-9d75da1e6e20417a8c791069b3f348a2","Starwood  - san antonio","1","1","2023-01-12 18:10:05.205","2023-01-14 11:00:00","109"
"389434-a87a8c54b49a421b9ea504b68af76edc","Marriott  - phoenix","1","1","2023-02-04 18:20:46.995","2023-02-06 11:00:00","84"
"389434-cf10e38f0d464b81ace3f3be9f689833","Wyndham - hamilton","0","1","2023-04-06 09:42:33.345","2023-04-06 11:00:00","107"
"389662-18201b62038f409eb7705037f7fc2517","Conrad  - dallas","1","1","2023-01-31 20:39:32.985","2023-02-02 11:00:00","91"
"389662-cc2f628d3d3a49d48c1606f8b86706ae","Crowne Plaza - calgary","2","1","2023-04-07 11:04:16.59","2023-04-09 11:00:00","296"
"389662-d2085f68a1a7435db5705a45084de984","Best Western - los angeles","1","1","2023-02-15 11:00:00","2023-02-16 11:00:00","132"
"389759-544226b624f24420a494d1622e24ba35","Hilton - jacksonville","0","1","2023-03-14 16:24:12.015","2023-03-15 11:00:00","244"
"389759-66514c90e2ec4ac794979d8cda408fef","NH Hotel  - washington","1","1","2023-03-05 17:46:23.025","2023-03-07 11:00:00","128"
"389759-7d5cc6084ec54556b6ca66cd7d511a63","Wyndham - calgary","4","3","2023-06-06 12:03:50.535","2023-06-11 11:00:00","188"
"390811-055ed19d6ccc46c5b128c71963fd5ae3","Hilton - portland","0","1","2023-07-27 10:40:44.175","2023-07-27 11:00:00","109"
"390811-1030d472f2b24e72811e5eb4b1c69e95","Banyan Tree  - louisville","4","1","2023-07-09 14:42:22.545","2023-07-14 11:00:00","240"
"390811-c8c096d2da15445ba862cd1a97e3cfcb","Shangri-La - calgary","6","1","2023-03-05 11:25:39.495","2023-03-11 11:00:00","53"
"392453-bbdd94fa1a35458ba3dab488ec636605","Hilton - vancouver","11","1","2023-07-17 11:59:04.695","2023-07-28 11:00:00","106"
"395202-6f4c38a251a8415f9da682137a814f7c","Fairmont - vancouver","13","1","2023-07-16 11:00:00","2023-07-29 11:00:00","228"
"395981-547a3a64d03a4e6ba71d6ebf2f4de40f","Shangri-La - detroit","1","1","2023-03-11 20:57:19.08","2023-03-13 11:00:00","215"
"395981-72ec3a80b11e44249ebf58f30bd05eea","Banyan Tree  - denver","1","1","2023-06-16 14:14:15.315","2023-06-18 11:00:00","458"
"395981-a1e40c3dba984fa9b1ed308322171a2b","Banyan Tree  - hamilton","1","2","2023-04-13 13:11:07.44","2023-04-15 11:00:00","363"
"396552-04d312a8ebb846eab837d53e665eb3e5","NH Hotel  - philadelphia","1","1","2023-03-07 18:45:23.58","2023-03-09 11:00:00","111"
"396552-6ce0e1e73b864b1781511667cb947e3d","Choice Hotels - baltimore","1","1","2023-02-20 09:42:46.89","2023-02-21 11:00:00","207"
"396552-77682720da3145a9bfc8adb005fc884e","Starwood  - los angeles","0","1","2023-02-01 13:12:23.85","2023-02-02 11:00:00","249"
"396552-b18cf68cdc4e4be28cd08bd786ec4c63","Extended Stay  - houston","1","1","2023-04-26 13:25:51.69","2023-04-28 11:00:00","132"
"399137-4abc043dce4e460d874cadedef7cdb34","Hilton - houston","4","1","2023-04-06 11:00:00","2023-04-10 11:00:00","295"
"399137-4ee4ed4405c941caaf75a8c86cc91187","Wyndham - philadelphia","4","1","2023-03-02 11:36:00.765","2023-03-06 11:00:00","157"
"399137-56a28f8696ce44bd82938e3e41c92e0a","Choice Hotels - new york","1","1","2023-05-20 13:46:41.16","2023-05-22 11:00:00","80"
"399137-b647c288dc764de69ab95430df133d0b","NH Hotel  - boston","6","3","2023-04-29 11:00:00","2023-05-05 11:00:00","252"
"399218-f163f094061541ba941e5eb1e05fa1af","NH Hotel  - san antonio","2","1","2023-04-02 14:28:12.855","2023-04-05 11:00:00","123"
"399799-26afbc5ddace4de5821124593feb0637","Choice Hotels - chicago","6","1","2023-04-17 17:53:25.935","2023-04-24 11:00:00","76"
"399799-5547d821877e48d4afb128c05759a07b","Extended Stay  - san diego","1","1","2023-03-05 13:21:31.545","2023-03-07 11:00:00","46"
"399799-6b9dece635b744ea95ba1dd6ad64f02f","Best Western - new york","1","1","2023-02-24 09:42:43.83","2023-02-25 11:00:00","107"
"399799-704c9b15453c493d94cd7812e64e7307","Banyan Tree  - san jose","0","1","2023-07-24 13:31:41.655","2023-07-25 11:00:00","136"
"400275-f11d25e1bd574bbfa8892ea675a3dbdf","Crowne Plaza - philadelphia","4","1","2023-01-11 20:12:00.495","2023-01-16 11:00:00","263"
"400582-0b42e4f9e4854b4bbbebc5a6390e7507","Hilton - new york","2","1","2023-03-18 13:29:04.92","2023-03-21 11:00:00","185"
"400582-7500d891c6a8424ea4013dfabe21a6ba","Starwood  - winnipeg","2","1","2023-03-05 14:25:29.64","2023-03-08 11:00:00","295"
"400582-c6bfa995832d4d479bde96822f7c22b4","Conrad  - fort worth","1","1","2023-06-03 10:38:39.75","2023-06-04 11:00:00","273"
"400582-d9d3ec147bd544aba94b42ccbf649912","Rosewood - new york","4","1","2023-01-12 11:00:00","2023-01-16 11:00:00","329"
"400899-a94462bcd3dd4f5cae595ef06cecaa24","Shangri-La - ottawa","5","1","2023-04-12 09:27:34.02","2023-04-17 11:00:00","116"
"400899-ea06b123ac4b47488b333710493a5978","Aman Resorts - philadelphia","4","2","2023-03-16 17:02:11.4","2023-03-21 11:00:00","168"
"400899-fb0ee7fc484a405f9b7d13b64e99a775","Rosewood - san francisco","1","1","2023-06-11 17:18:11.205","2023-06-13 11:00:00","306"
"401245-d289514fbcee49c489741afd4d8298d4","Conrad  - los angeles","4","1","2023-02-03 19:39:46.53","2023-02-08 11:00:00","107"
"401245-da2ff7ce155f4893891e79a3e828342e","Four Seasons - los angeles","2","1","2023-02-21 15:39:46.53","2023-02-24 11:00:00","147"
"402332-49871b409ac64c18b8f1c28b1f09ab0e","Starwood  - los angeles","0","2","2023-05-27 15:44:14.1","2023-05-28 11:00:00","169"
"402332-a32654c1c9a34c21ba4dfa8343cc8666","Marriott  - toronto","1","1","2023-03-05 13:24:06.75","2023-03-07 11:00:00","109"
"402978-237939f9b9c644b8993bb12ad6159af7","Starwood  - san diego","1","1","2023-03-30 16:29:48.12","2023-04-01 11:00:00","129"
"402978-609cd4623d724247af32ef94e34abd80","Hilton - san diego","1","1","2023-06-13 14:29:48.12","2023-06-15 11:00:00","92"
"402978-b6cb50888a06490e9e1ae67de1e6b7e8","Aman Resorts - new york","5","1","2023-05-25 15:29:44.52","2023-05-31 11:00:00","239"
"402978-fe77b5aca2d1450c87a4dcfdef9cd899","NH Hotel  - montreal","5","1","2023-01-16 13:28:59.925","2023-01-22 11:00:00","83"
"403881-111d07d0b1014d358ae514300a09eb78","Marriott  - new york","0","1","2023-06-10 15:54:53.1","2023-06-11 11:00:00","182"
"403881-889a8599d4af47569be8215c0f2abfe7","Starwood  - vancouver","6","1","2023-02-28 12:22:29.91","2023-03-07 11:00:00","101"
"403881-966f92d985a442e680f4c7ca95ee8b49","Crowne Plaza - calgary","3","2","2023-07-07 16:34:48.675","2023-07-11 11:00:00","146"
"403881-bad07f10667d4dbfa1b33f9e63890f11","Starwood  - montreal","1","2","2023-04-04 22:58:35.175","2023-04-06 11:00:00","155"
"404879-0c875968599b42788c6a7216b30aeb08","Best Western - new york","4","1","2023-03-20 09:02:30.3","2023-03-24 11:00:00","194"
"404879-b0ca84a1abc54fff91d388690eb8bdb3","Marriott  - philadelphia","5","2","2023-02-09 15:09:39.465","2023-02-15 11:00:00","412"
"404879-e797fef1cec94e288c02dcbefab654ca","Choice Hotels - los angeles","1","1","2023-07-03 22:55:34.545","2023-07-05 11:00:00","133"
"405305-041a57c7874a4830936036991fedcd78","Extended Stay  - chicago","2","1","2023-03-25 19:43:18.75","2023-03-28 11:00:00","563"
"405305-c1409272882f42f3a418f63f7fd81fd5","Marriott  - houston","1","2","2023-06-15 21:19:37.29","2023-06-17 11:00:00","78"
"405305-c768542af7c84834b6f965a4a17f76fe","Marriott  - chicago","0","1","2023-02-09 12:43:18.75","2023-02-10 11:00:00","139"
"406210-0cbb1e960d0746fb84e12017fad1cc96","Accor - las vegas","0","1","2023-07-12 21:37:45.615","2023-07-13 11:00:00","232"
"406210-6c29806425804fe2b4da095371e25cfb","InterContinental  - osaka","13","1","2024-05-24 03:19:58.62","2024-06-06 11:00:00","102"
"407118-1243d687f3cf4306b2de00a60ef58c39","Banyan Tree  - austin","4","1","2023-02-09 16:03:24.75","2023-02-14 11:00:00","402"
"407118-486b273e77934a0bb04f339ec106adf0","Banyan Tree  - philadelphia","4","1","2023-02-26 13:11:17.745","2023-03-03 11:00:00","72"
"407118-a6af8ef4d8ba478b8716bbb77848346e","Accor - austin","19","1","2024-02-23 12:03:24.75","2024-03-14 11:00:00","126"
"407250-4498412084af4c19a132c9ed005984a1","Hilton - quebec","3","1","2023-03-20 18:03:41.22","2023-03-24 11:00:00","135"
"407250-5c3de87b2a24447497468f8b16bc31ce","Marriott  - vancouver","4","1","2023-06-14 12:55:59.52","2023-06-19 11:00:00","120"
"407250-dcf55b0c8e6c49b9a7e2cd4d49d63714","Accor - charlotte","2","1","2023-01-29 19:26:12.84","2023-02-01 11:00:00","70"
"407275-088f7908ae1540b09b865100fbf7af7a","Best Western - san antonio","10","1","2023-04-30 13:01:13.17","2023-05-11 11:00:00","177"
"407275-5b689ca007f94d018d628abb744836cf","Rosewood - new york","0","1","2023-02-13 09:09:06.435","2023-02-13 11:00:00","162"
"407275-7c2d5fe997c041aea3885c713df75f47","Marriott  - nashville","4","1","2023-06-04 10:23:17.43","2023-06-08 11:00:00","161"
"407434-f13c3ccaf49440e2bf833b6375320c4b","Four Seasons - detroit","9","2","2023-01-10 11:00:00","2023-01-19 11:00:00","177"
"407642-840bb4990abd4d81b5a8a6758b4b0a27","Radisson  - montreal","0","1","2023-07-12 17:43:29.595","2023-07-13 11:00:00","109"
"407642-b3ec1a79b41b4f34b134b7856896e771","Rosewood - houston","2","1","2023-01-30 12:31:58.17","2023-02-02 11:00:00","375"
"408551-0f82efb84d494cf497051bbbd067054d","Marriott  - fresno","0","1","2023-02-09 12:28:42.105","2023-02-10 11:00:00","132"
"408551-d225daa6a9d54b99a5a8d1c1f18c94c7","InterContinental  - nashville","4","1","2023-07-21 14:53:04.83","2023-07-26 11:00:00","236"
"409073-5bf698e018f7476bafa8e0c34654e067","Shangri-La - seattle","2","1","2023-03-23 11:14:06.945","2023-03-25 11:00:00","115"
"409073-76c1ba377e6242d1b34c8f706b7ae158","Starwood  - new york","1","1","2023-03-03 14:02:27.105","2023-03-05 11:00:00","241"
"409073-a3bbec4497e845a9b264da25966ca9e1","Wyndham - new york","2","1","2023-05-25 16:02:27.105","2023-05-28 11:00:00","166"
"411179-340408f8258c472587e6836c5382a885","Aman Resorts - houston","1","1","2023-03-08 17:16:18.3","2023-03-10 11:00:00","143"
"411179-3e79bf8334914815b7dc005dc0ebd89a","Extended Stay  - seattle","3","1","2023-03-23 10:24:49.68","2023-03-26 11:00:00","310"
"411179-e54c165c35fe42d088f76aa808407289","Accor - columbus","14","2","2023-04-24 11:00:00","2023-05-08 11:00:00","155"
"411701-1703d8448a834ec59ce63716a15d4c04","Extended Stay  - new york","1","1","2023-02-05 15:05:46.995","2023-02-07 11:00:00","146"
"411701-bd26efa783cb49f68cab18e288977dc7","Crowne Plaza - san diego","1","1","2023-03-26 11:00:00","2023-03-27 11:00:00","170"
"413128-118cc052a9a44f5fbbfa3fe4bbe9c98a","Extended Stay  - baltimore","15","1","2023-04-01 11:00:00","2023-04-16 11:00:00","609"
"413128-29bd2ea5e7704a61bd99387d9d837c40","Accor - ottawa","1","1","2023-07-12 09:31:09.21","2023-07-13 11:00:00","285"
"413128-7201c23cb7b5495eadfa79df6f119e06","Choice Hotels - toronto","2","1","2023-01-15 09:06:41.13","2023-01-17 11:00:00","251"
"413128-8c741aed51f641939fa28c6c97b3ed08","Best Western - edmonton","6","3","2023-02-25 20:22:41.835","2023-03-04 11:00:00","108"
"413128-c4057d60858445a1878f28d0a88600ce","Choice Hotels - montreal","4","1","2023-05-23 09:43:29.595","2023-05-27 11:00:00","52"
"413340-6e138ea9f8294763bd7ff6345c4464cf","Hilton - san antonio","8","1","2023-05-11 11:38:02.265","2023-05-19 11:00:00","137"
"413418-dca19ef80fed4e15921794d555bf4bf8","Marriott  - new york","6","1","2023-02-21 11:00:00","2023-02-27 11:00:00","35"
"413418-fe7663907d87489cb38b4d0f9f03ceeb","NH Hotel  - new york","0","2","2023-03-20 12:18:01.08","2023-03-21 11:00:00","38"
"413658-48e0c6dc95c6412a95468edc3702a749","Choice Hotels - austin","5","2","2023-03-30 11:00:00","2023-04-04 11:00:00","150"
"413658-a14d63118c4d49f9ba3cb8691c207884","Conrad  - chicago","1","1","2023-01-17 17:21:26.415","2023-01-19 11:00:00","93"
"414128-0e805cf0c4a143b3b8607dccb80a7c4d","Radisson  - detroit","2","1","2023-04-01 15:53:08.79","2023-04-04 11:00:00","232"
"414128-3110eca7560f4d13b1e638bd630d4570","Conrad  - new york","1","1","2023-05-28 16:51:22.5","2023-05-30 11:00:00","462"
"414128-31c52d08413a4dcf90b75086dd840f1d","Four Seasons - winnipeg","7","1","2023-01-26 11:00:00","2023-02-02 11:00:00","456"
"414128-fbd0d1ed64334d839e79ce051873d1dd","Rosewood - ottawa","1","3","2023-07-03 14:24:38.565","2023-07-05 11:00:00","182"
"415282-a19a4093a0324f2baa18893cf4ab877c","Wyndham - quebec","3","1","2023-03-26 12:26:58.335","2023-03-30 11:00:00","84"
"415282-b5720eb82c674067be76493107e41ecb","Extended Stay  - los angeles","4","3","2023-02-13 14:18:14.13","2023-02-18 11:00:00","220"
"415381-3dffffa7c6d044cda132bcd7eaeb7a93","Starwood  - new york","1","1","2023-04-12 10:29:05.775","2023-04-13 11:00:00","84"
"415381-ba7ebf0286f041a794fbd494974e5df2","Banyan Tree  - detroit","4","1","2023-01-26 11:29:54.375","2023-01-30 11:00:00","155"
"415581-22e643e5548a4e3bb113428066e9315a","Conrad  - san francisco","2","1","2023-07-24 14:11:22.965","2023-07-27 11:00:00","488"
"415581-ab0de8a88cd54218a48fa62c89a693ca","Extended Stay  - nashville","10","1","2023-01-25 10:32:13.965","2023-02-04 11:00:00","64"
